@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 {0,1,2}

@data
1211,'2017/02/18 17:15:35:012',2,719.230774,874.358948,816.739929,728.901123,871.135559,1
1212,'2017/02/18 17:15:35:012',2,700.29303,873.956055,812.710632,719.633728,828.021973,1
1213,'2017/02/18 17:15:35:012',2,686.996338,867.106201,823.186829,696.263733,853.809509,1
1214,'2017/02/18 17:15:35:014',2,711.17218,864.285706,830.036621,730.109863,850.989014,1
1215,'2017/02/18 17:15:35:016',2,788.53479,862.674011,822.783875,787.325989,865.091553,1
1216,'2017/02/18 17:15:35:017',2,799.816833,870.732605,820.769226,777.655701,860.659363,1
1217,'2017/02/18 17:15:35:018',2,796.593384,866.300354,824.798523,746.630066,821.575073,1
1218,'2017/02/18 17:15:35:019',2,798.608032,851.391968,827.619019,837.692322,842.93042,1
1219,'2017/02/18 17:15:35:021',2,813.516479,851.391968,829.633728,824.798523,878.791199,1
1220,'2017/02/18 17:15:35:022',2,808.278381,848.974365,830.842468,778.058594,827.619019,1
1221,'2017/02/18 17:15:35:024',2,840.109863,840.109863,832.05127,819.963379,819.157532,1
1222,'2017/02/18 17:15:35:025',2,843.333313,840.109863,839.304016,884.835144,823.992676,1
1223,'2017/02/18 17:15:35:027',2,835.677673,859.047607,829.230774,823.186829,807.875488,1
1224,'2017/02/18 17:15:35:028',2,852.197815,863.479858,834.468872,807.472534,834.468872,1
1225,'2017/02/18 17:15:35:028',2,888.461548,834.468872,846.556763,890.87915,848.974365,1
1226,'2017/02/18 17:15:35:029',2,937.619019,829.230774,842.93042,869.523804,829.230774,1
1227,'2017/02/18 17:15:35:030',2,829.633728,852.197815,831.245422,782.490845,839.70697,1
1228,'2017/02/18 17:15:35:031',2,867.106201,826.813171,848.571411,846.15387,840.915771,1
1229,'2017/02/18 17:15:35:033',2,830.036621,875.164856,817.94873,819.560425,821.575073,1
1230,'2017/02/18 17:15:35:033',2,915.054932,819.963379,855.824158,812.710632,853.003662,1
1231,'2017/02/18 17:15:35:034',2,938.021973,842.93042,837.289368,819.963379,854.212463,1
1232,'2017/02/18 17:15:35:035',2,983.553101,835.677673,824.798523,838.095215,824.798523,1
1233,'2017/02/18 17:15:35:036',2,1109.670288,822.380981,836.886475,768.388306,815.531128,1
1234,'2017/02/18 17:15:35:037',2,1166.080566,819.963379,836.886475,795.384644,773.22345,1
1235,'2017/02/18 17:15:35:038',2,1239.41394,782.490845,882.820496,800.622681,747.435913,1
1236,'2017/02/18 17:15:35:039',2,1104.835205,850.989014,816.336975,811.501831,815.128235,1
1237,'2017/02/18 17:15:35:040',2,1097.582397,865.494507,838.498169,867.106201,812.710632,1
1238,'2017/02/18 17:15:35:040',2,931.575073,887.655701,846.15387,750.256409,792.564087,1
1239,'2017/02/18 17:15:35:041',2,1132.637329,806.263733,851.391968,969.853455,812.307678,1
1240,'2017/02/18 17:15:35:042',2,1097.179443,815.934082,854.615356,990.402954,840.915771,1
1241,'2017/02/18 17:15:36:048',2,953.333313,904.981689,834.468872,858.644714,810.695984,1
1242,'2017/02/18 17:15:36:049',2,1033.516479,836.886475,854.212463,955.750916,863.076904,1
1243,'2017/02/18 17:15:36:050',2,958.571411,842.93042,852.600708,904.175842,844.139221,1
1244,'2017/02/18 17:15:36:053',2,940.439575,835.677673,853.809509,870.329651,805.054932,1
1245,'2017/02/18 17:15:36:054',2,904.578735,841.318665,863.882813,922.307678,801.428589,1
1246,'2017/02/18 17:15:36:054',2,862.271057,839.304016,854.615356,886.849792,840.512817,1
1247,'2017/02/18 17:15:36:055',2,833.663025,842.93042,846.959717,872.344299,815.128235,1
1248,'2017/02/18 17:15:36:055',2,808.278381,843.736267,855.018311,909.010986,877.985352,1
1249,'2017/02/18 17:15:36:058',2,796.190491,846.15387,856.227112,928.351624,853.809509,1
1250,'2017/02/18 17:15:36:059',2,732.124512,851.794861,855.824158,869.12085,840.915771,1
1251,'2017/02/18 17:15:36:059',2,751.868103,857.838806,856.630066,895.31134,842.527466,1
1252,'2017/02/18 17:15:36:060',2,718.82782,857.435913,850.183167,911.025635,866.703308,1
1253,'2017/02/18 17:15:36:061',2,728.901123,861.868103,845.750916,881.208801,798.608032,1
1254,'2017/02/18 17:15:36:062',2,689.41394,857.838806,844.542114,834.871765,820.769226,1
1255,'2017/02/18 17:15:36:062',2,691.831482,855.018311,842.93042,919.487183,909.010986,1
1256,'2017/02/18 17:15:36:063',2,703.113525,855.824158,844.945068,887.655701,849.780212,1
1257,'2017/02/18 17:15:36:063',2,705.934082,851.391968,846.556763,837.289368,832.857117,1
1258,'2017/02/18 17:15:36:068',2,710.366272,857.838806,842.93042,855.421265,841.318665,1
1259,'2017/02/18 17:15:36:070',2,716.007324,859.853455,837.289368,879.194153,883.626404,1
1260,'2017/02/18 17:15:36:072',2,727.289368,861.46521,836.886475,826.813171,835.274719,1
1261,'2017/02/18 17:15:36:075',2,743.003662,863.479858,828.82782,778.058594,831.648376,1
1262,'2017/02/18 17:15:36:078',2,738.571411,858.644714,828.82782,867.912109,910.219788,1
1263,'2017/02/18 17:15:36:080',2,767.582397,858.24176,827.216125,833.663025,868.717957,1
1264,'2017/02/18 17:15:36:083',2,785.714294,862.271057,829.230774,796.593384,821.978027,1
1265,'2017/02/18 17:15:36:088',2,780.87915,859.047607,829.633728,857.435913,855.824158,1
1266,'2017/02/18 17:15:36:089',2,742.197815,854.615356,827.619019,865.897461,873.150208,1
1267,'2017/02/18 17:15:36:094',2,769.194153,858.24176,830.842468,830.036621,863.882813,1
1268,'2017/02/18 17:15:36:096',2,771.611694,866.300354,828.021973,839.304016,862.674011,1
1269,'2017/02/18 17:15:36:098',2,783.296692,867.106201,823.589722,849.780212,861.46521,1
1270,'2017/02/18 17:15:36:101',2,776.446899,857.032959,827.619019,819.560425,888.864441,1
1271,'2017/02/18 17:15:36:102',2,790.146545,857.435913,825.60437,796.996338,864.285706,1
1272,'2017/02/18 17:15:36:104',2,805.054932,851.794861,829.633728,823.589722,865.494507,1
1273,'2017/02/18 17:15:36:107',2,821.978027,847.36261,838.095215,853.809509,871.538452,1
1274,'2017/02/18 17:15:36:111',2,788.53479,846.959717,832.857117,770.805847,859.450562,1
1275,'2017/02/18 17:15:36:112',2,797.399292,843.333313,836.080566,798.205139,880.402954,1
1276,'2017/02/18 17:15:36:115',2,763.150208,855.421265,830.439575,813.516479,859.450562,1
1277,'2017/02/18 17:15:36:116',2,714.39563,848.168518,832.454224,782.893799,834.065918,1
1278,'2017/02/18 17:15:36:119',2,846.15387,851.794861,831.245422,816.336975,822.783875,1
1279,'2017/02/18 17:15:36:121',2,755.091553,854.615356,815.128235,834.468872,855.018311,1
1280,'2017/02/18 17:15:36:125',2,728.901123,857.032959,823.186829,766.373596,813.919434,1
1281,'2017/02/18 17:15:36:126',2,784.505493,846.556763,828.021973,805.457886,848.571411,1
1282,'2017/02/18 17:15:36:128',2,875.164856,843.333313,824.798523,880.805847,860.659363,1
1283,'2017/02/18 17:15:36:129',2,883.626404,844.139221,834.871765,823.186829,835.677673,1
1284,'2017/02/18 17:15:36:131',2,886.043945,859.047607,828.424927,776.043945,817.545776,1
1285,'2017/02/18 17:15:36:134',2,875.970703,826.410278,823.992676,778.058594,832.454224,1
1286,'2017/02/18 17:15:36:135',2,896.923096,871.538452,836.483521,776.849792,849.377319,1
1287,'2017/02/18 17:15:36:138',2,950.512817,915.054932,809.084229,716.813171,792.161194,1
1288,'2017/02/18 17:15:36:142',2,1200.329712,849.780212,834.468872,790.146545,826.410278,1
1289,'2017/02/18 17:15:36:144',2,1069.780273,816.739929,877.985352,823.992676,803.443237,1
1290,'2017/02/18 17:15:36:148',2,1077.838867,870.732605,827.619019,770.402954,805.457886,1
1291,'2017/02/18 17:15:36:151',2,1039.560425,803.443237,871.538452,865.091553,781.684998,1
1292,'2017/02/18 17:15:36:152',2,1006.117188,882.014648,826.007324,836.483521,832.857117,1
1293,'2017/02/18 17:15:36:153',2,924.725281,912.63739,815.128235,827.619019,837.692322,1
1294,'2017/02/18 17:15:36:154',2,1072.600708,809.487183,865.091553,955.347961,781.684998,1
1295,'2017/02/18 17:15:36:154',2,940.842468,829.633728,855.018311,958.571411,846.15387,1
1296,'2017/02/18 17:15:36:155',2,938.424927,834.065918,837.692322,954.945068,818.351624,1
1297,'2017/02/18 17:15:36:155',2,864.68866,884.835144,835.274719,824.798523,817.94873,1
1298,'2017/02/18 17:15:36:160',2,882.014648,869.12085,834.871765,900.952393,813.516479,1
1299,'2017/02/18 17:15:36:162',2,948.901123,826.410278,863.479858,903.369934,814.322327,1
1300,'2017/02/18 17:15:36:165',2,760.329651,881.208801,840.512817,804.249084,776.043945,1
1301,'2017/02/18 17:15:36:167',2,867.912109,838.901123,852.197815,793.369934,816.336975,1
1302,'2017/02/18 17:15:36:170',2,838.498169,843.736267,869.523804,823.992676,819.963379,1
1303,'2017/02/18 17:15:36:176',2,761.135559,871.538452,853.809509,747.435913,822.380981,1
1304,'2017/02/18 17:15:36:180',2,781.282043,853.003662,845.347961,728.901123,834.468872,1
1305,'2017/02/18 17:15:36:180',2,765.567749,861.868103,842.93042,716.007324,799.010986,1
1306,'2017/02/18 17:15:36:181',2,772.014648,857.838806,843.333313,718.021973,769.194153,1
1307,'2017/02/18 17:15:36:185',2,758.315002,870.329651,831.648376,684.578735,803.84613,1
1308,'2017/02/18 17:15:36:187',2,729.70697,867.106201,836.886475,729.304016,808.278381,1
1309,'2017/02/18 17:15:36:189',2,751.062256,846.959717,869.926758,786.923096,821.978027,1
1310,'2017/02/18 17:15:36:193',2,746.227112,846.556763,859.450562,812.307678,788.937744,1
1311,'2017/02/18 17:15:36:195',2,728.095215,848.974365,843.333313,759.523804,820.769226,1
1312,'2017/02/18 17:15:36:197',2,730.109863,855.018311,846.556763,848.168518,799.010986,1
1313,'2017/02/18 17:15:36:202',2,732.124512,848.974365,845.750916,894.908447,857.838806,1
1314,'2017/02/18 17:15:36:203',2,706.739929,853.003662,844.542114,859.047607,816.336975,1
1315,'2017/02/18 17:15:36:205',2,729.70697,851.794861,837.692322,869.12085,833.260071,1
1316,'2017/02/18 17:15:36:209',2,725.274719,862.271057,828.82782,942.454224,868.315002,1
1317,'2017/02/18 17:15:36:210',2,765.970703,857.838806,831.245422,939.633728,862.674011,1
1318,'2017/02/18 17:15:36:213',2,789.340637,865.494507,834.468872,948.901123,816.739929,1
1319,'2017/02/18 17:15:36:217',2,759.523804,861.46521,838.498169,1010.549438,892.087891,1
1320,'2017/02/18 17:15:36:218',2,777.655701,860.256409,842.527466,994.432251,862.271057,1
1321,'2017/02/18 17:15:36:220',2,803.040283,857.838806,850.58606,1004.102539,888.864441,1
1322,'2017/02/18 17:15:36:221',2,811.098877,856.630066,842.93042,1033.919434,843.736267,1
1323,'2017/02/18 17:15:36:225',2,846.556763,853.406616,842.93042,1065.348022,860.659363,1
1324,'2017/02/18 17:15:36:227',2,833.260071,850.58606,842.124512,1004.908447,805.054932,1
1325,'2017/02/18 17:15:36:230',2,826.007324,855.421265,835.677673,959.377319,871.941406,1
1326,'2017/02/18 17:15:36:232',2,842.93042,854.212463,830.439575,1006.520142,873.553101,1
1327,'2017/02/18 17:15:36:235',2,815.128235,847.36261,838.095215,960.989014,900.549438,1
1328,'2017/02/18 17:15:36:236',2,784.505493,851.391968,842.124512,890.476196,875.970703,1
1329,'2017/02/18 17:15:36:237',2,830.036621,853.809509,837.289368,914.249084,869.12085,1
1330,'2017/02/18 17:15:36:239',2,814.725281,852.600708,832.857117,921.098877,902.967041,1
1331,'2017/02/18 17:15:36:244',2,840.512817,859.450562,830.036621,814.322327,868.717957,1
1332,'2017/02/18 17:15:36:244',2,839.70697,854.212463,834.871765,844.945068,918.681335,1
1333,'2017/02/18 17:15:36:246',2,787.728943,850.989014,838.498169,842.93042,899.340637,1
1334,'2017/02/18 17:15:36:247',2,826.813171,861.868103,832.857117,828.021973,880.805847,1
1335,'2017/02/18 17:15:36:251',2,784.505493,862.674011,832.454224,770,917.472534,1
1336,'2017/02/18 17:15:36:253',2,819.157532,854.615356,836.080566,811.904785,916.666687,1
1337,'2017/02/18 17:15:36:256',2,812.710632,861.868103,831.648376,827.619019,914.249084,1
1338,'2017/02/18 17:15:36:258',2,795.384644,861.868103,826.410278,798.608032,890.87915,1
1339,'2017/02/18 17:15:36:260',2,827.216125,856.227112,829.230774,832.454224,919.890137,1
1340,'2017/02/18 17:15:36:263',2,792.967041,860.256409,833.663025,846.959717,976.703308,1
1341,'2017/02/18 17:15:36:264',2,798.205139,851.391968,827.216125,791.355286,919.890137,1
1342,'2017/02/18 17:15:36:269',2,814.725281,853.809509,832.454224,819.963379,963.003662,1
1343,'2017/02/18 17:15:36:270',2,804.652039,850.183167,835.274719,827.216125,973.882813,1
1344,'2017/02/18 17:15:36:271',2,814.725281,853.003662,839.304016,830.036621,894.505493,1
1345,'2017/02/18 17:15:37:274',2,791.75824,858.644714,833.260071,752.271057,930.769226,1
1346,'2017/02/18 17:15:37:276',2,777.252747,851.391968,834.871765,810.695984,957.765564,1
1347,'2017/02/18 17:15:37:278',2,790.549438,858.24176,834.871765,803.443237,876.373596,1
1348,'2017/02/18 17:15:37:279',2,786.923096,854.212463,832.857117,767.582397,877.179504,1
1349,'2017/02/18 17:15:37:281',2,768.791199,850.989014,834.871765,749.853455,890.87915,1
1350,'2017/02/18 17:15:37:281',2,780.87915,853.003662,835.274719,823.186829,906.593384,1
1351,'2017/02/18 17:15:37:281',2,777.252747,859.450562,830.439575,749.047607,845.347961,1
1352,'2017/02/18 17:15:37:282',2,795.384644,867.509155,825.201477,763.150208,880.805847,1
1353,'2017/02/18 17:15:37:285',2,804.249084,870.329651,806.263733,784.908447,936.410278,1
1354,'2017/02/18 17:15:37:285',2,775.238098,877.985352,805.860779,728.498169,889.267395,1
1355,'2017/02/18 17:15:37:285',2,745.824158,881.208801,803.84613,724.065918,917.875488,1
1356,'2017/02/18 17:15:37:287',2,809.487183,882.417603,791.355286,805.054932,969.450562,1
1357,'2017/02/18 17:15:37:287',2,767.179504,870.329651,791.75824,789.340637,946.886475,1
1358,'2017/02/18 17:15:37:288',2,834.871765,880.402954,792.564087,757.912109,924.322327,1
1359,'2017/02/18 17:15:37:288',2,789.743591,881.611694,799.010986,791.75824,982.747253,1
1360,'2017/02/18 17:15:37:289',2,824.39563,876.77655,803.443237,857.435913,959.377319,1
1361,'2017/02/18 17:15:37:290',2,832.857117,873.553101,803.040283,810.695984,935.60437,1
1362,'2017/02/18 17:15:37:290',2,871.135559,875.567749,805.457886,797.802185,916.263733,1
1363,'2017/02/18 17:15:37:291',2,925.934082,854.212463,827.619019,837.692322,868.717957,1
1364,'2017/02/18 17:15:37:291',2,849.377319,861.062256,813.113525,790.146545,797.399292,1
1365,'2017/02/18 17:15:37:292',2,834.871765,867.106201,818.754578,723.260071,718.021973,1
1366,'2017/02/18 17:15:37:292',2,1020.622681,838.095215,827.216125,800.622681,698.278381,1
1367,'2017/02/18 17:15:37:293',2,763.150208,864.68866,836.886475,734.945068,604.798523,1
1368,'2017/02/18 17:15:37:293',2,878.388306,890.476196,821.575073,672.490845,573.369934,1
1369,'2017/02/18 17:15:37:294',2,936.813171,885.641052,805.054932,594.322327,537.912109,1
1370,'2017/02/18 17:15:37:294',2,1049.633667,823.992676,826.813171,628.974365,615.677673,1
1371,'2017/02/18 17:15:37:294',2,973.479858,878.791199,817.545776,562.490845,621.318665,1
1372,'2017/02/18 17:15:37:295',2,1100.402954,813.516479,878.791199,610.036621,637.435913,1
1373,'2017/02/18 17:15:37:296',2,1194.688599,848.571411,836.483521,659.597046,708.351624,1
1374,'2017/02/18 17:15:37:297',2,1040.769287,877.179504,825.60437,556.849792,697.472534,1
1375,'2017/02/18 17:15:37:298',2,972.271057,801.428589,832.857117,631.391968,669.670349,1
1376,'2017/02/18 17:15:37:299',2,992.014648,845.347961,831.245422,709.963379,717.216125,1
1377,'2017/02/18 17:15:37:301',2,869.926758,866.703308,844.542114,748.644714,686.593384,1
1378,'2017/02/18 17:15:37:302',2,964.615356,834.871765,849.377319,690.219788,757.509155,1
1379,'2017/02/18 17:15:37:304',2,919.487183,828.021973,851.794861,723.260071,774.029297,1
1380,'2017/02/18 17:15:37:305',2,968.24176,826.007324,850.183167,819.157532,777.252747,1
1381,'2017/02/18 17:15:37:305',2,855.421265,854.615356,827.216125,803.443237,794.175842,1
1382,'2017/02/18 17:15:37:305',2,952.93042,821.978027,857.435913,864.285706,722.857117,1
1383,'2017/02/18 17:15:37:305',2,887.655701,835.274719,859.853455,955.750916,821.978027,1
1384,'2017/02/18 17:15:37:306',2,909.010986,850.183167,843.736267,1016.996338,800.622681,1
1385,'2017/02/18 17:15:37:306',2,901.355286,840.512817,851.794861,970.659363,861.868103,1
1386,'2017/02/18 17:15:37:306',2,882.014648,834.468872,855.421265,1004.908447,817.142883,1
1387,'2017/02/18 17:15:37:308',2,861.46521,836.483521,849.780212,1084.688599,826.410278,1
1388,'2017/02/18 17:15:37:310',2,823.589722,840.915771,856.630066,1059.304077,793.369934,1
1389,'2017/02/18 17:15:37:310',2,786.923096,841.721619,859.450562,1095.970703,801.831482,1
1390,'2017/02/18 17:15:37:311',2,793.369934,849.780212,850.58606,1128.608032,840.109863,1
1391,'2017/02/18 17:15:37:312',2,765.567749,847.36261,856.227112,1115.714233,842.527466,1
1392,'2017/02/18 17:15:37:312',2,744.615356,851.794861,856.227112,1088.717896,866.300354,1
1393,'2017/02/18 17:15:37:314',2,758.315002,840.512817,852.197815,1129.41394,834.871765,1
1394,'2017/02/18 17:15:37:314',2,765.970703,838.901123,846.556763,1145.934082,889.267395,1
1395,'2017/02/18 17:15:37:315',2,771.208801,842.527466,845.750916,1102.820557,844.945068,1
1396,'2017/02/18 17:15:37:317',2,776.446899,842.527466,841.318665,1095.567749,878.388306,1
1397,'2017/02/18 17:15:37:317',2,777.252747,845.347961,836.080566,1133.846191,843.736267,1
1398,'2017/02/18 17:15:37:317',2,753.479858,841.318665,839.304016,1087.509155,903.369934,1
1399,'2017/02/18 17:15:37:318',2,785.714294,840.915771,842.527466,1073.406616,907.399292,1
1400,'2017/02/18 17:15:37:319',2,793.369934,845.347961,841.721619,1096.373657,918.681335,1
1401,'2017/02/18 17:15:37:320',2,842.527466,855.421265,838.498169,1048.021973,940.036621,1
1402,'2017/02/18 17:15:37:320',2,811.098877,860.659363,839.304016,984.358948,1012.564087,1
1403,'2017/02/18 17:15:37:320',2,827.216125,862.271057,832.857117,935.60437,1090.732544,1
1404,'2017/02/18 17:15:37:321',2,830.036621,861.46521,825.201477,909.010986,1170.512817,1
1405,'2017/02/18 17:15:37:321',2,789.340637,859.853455,829.230774,840.915771,1125.787598,1
1406,'2017/02/18 17:15:37:321',2,782.087891,857.032959,836.080566,855.018311,1182.197754,1
1407,'2017/02/18 17:15:37:322',2,778.864441,851.391968,845.750916,872.747253,1191.46521,1
1408,'2017/02/18 17:15:37:322',2,793.369934,856.227112,850.183167,809.487183,1137.875488,1
1409,'2017/02/18 17:15:37:323',2,762.747253,855.824158,847.765564,772.417603,1178.571411,1
1410,'2017/02/18 17:15:37:323',2,797.802185,858.24176,836.886475,802.234436,1199.12085,1
1411,'2017/02/18 17:15:37:324',2,810.29303,868.315002,834.468872,791.355286,1085.897461,1
1412,'2017/02/18 17:15:37:327',2,794.981689,867.912109,836.483521,691.831482,1025.054932,1
1413,'2017/02/18 17:15:37:327',2,770.805847,868.717957,830.036621,665.641052,1011.75824,1
1414,'2017/02/18 17:15:37:329',2,781.684998,868.717957,840.109863,730.915771,939.633728,1
1415,'2017/02/18 17:15:37:329',2,777.252747,858.644714,839.304016,655.567749,867.509155,1
1416,'2017/02/18 17:15:37:331',2,755.897461,851.794861,849.377319,696.263733,803.443237,1
1417,'2017/02/18 17:15:37:332',2,709.157532,848.974365,838.095215,662.820496,785.31134,1
1418,'2017/02/18 17:15:37:334',2,738.571411,853.809509,838.498169,652.344299,680.146545,1
1419,'2017/02/18 17:15:37:336',2,734.139221,859.853455,836.886475,622.527466,615.677673,1
1420,'2017/02/18 17:15:37:336',2,727.289368,857.032959,841.318665,689.010986,658.791199,1
1421,'2017/02/18 17:15:37:338',2,771.208801,863.076904,842.527466,701.501831,583.443237,1
1422,'2017/02/18 17:15:37:340',2,754.68866,860.659363,845.347961,648.717957,546.77655,1
1423,'2017/02/18 17:15:37:340',2,732.93042,856.227112,842.124512,691.831482,610.036621,1
1424,'2017/02/18 17:15:37:341',2,780.476196,859.853455,842.527466,736.15387,593.113525,1
